feedback_id,ticket_id,rating,comments
21030,17031,5,"Fast resolution, no complaints."
21031,36528,4,"Fast resolution, no complaints."
21032,71647,5,Great support experience!
21033,67826,3,Issue recurred after resolution.
21034,83835,5,Great support experience!
21035,69027,4,Engineer was helpful and professional.
21036,91769,5,"Fast resolution, no complaints."
21037,92061,5,Engineer was helpful and professional.
21038,55003,5,"Fast resolution, no complaints."
21039,24050,4,"Fast resolution, no complaints."
21040,19784,3,Had to follow up multiple times.
21041,12015,5,Engineer was helpful and professional.
21042,26049,4,"Fast resolution, no complaints."
21043,12977,5,Engineer was helpful and professional.
21044,21178,5,Exceeded expectations.
21045,16599,4,"Fast resolution, no complaints."
21046,72665,5,"Issue resolved quickly, very satisfied."
21047,89511,4,"Issue resolved quickly, very satisfied."
21048,70155,5,Engineer was helpful and professional.
21049,87680,4,"Fast resolution, no complaints."
21050,10798,2,Not fully satisfied with the fix.
21051,23771,5,"Fast resolution, no complaints."
21052,95566,4,Engineer was helpful and professional.
21053,79604,5,Engineer was helpful and professional.
21054,18730,4,"Issue resolved quickly, very satisfied."
21055,1446,5,"Fast resolution, no complaints."
21056,97406,4,Exceeded expectations.
21057,80071,4,Great support experience!
21058,29272,5,Great support experience!
21059,1658,4,Exceeded expectations.
21060,350,4,"Issue resolved quickly, very satisfied."
21061,33712,4,"Fast resolution, no complaints."
21062,82133,3,Had to follow up multiple times.
21063,46980,1,Had to follow up multiple times.
21064,28224,4,Engineer was helpful and professional.
21065,68792,4,Great support experience!
21066,47356,5,"Issue resolved quickly, very satisfied."
21067,23924,5,Exceeded expectations.
21068,93033,4,"Fast resolution, no complaints."
21069,85950,5,"Fast resolution, no complaints."
21070,45198,4,Great support experience!
21071,96164,4,Exceeded expectations.
21072,71793,1,Took too long to resolve.
21073,7323,5,Great support experience!
21074,97007,5,Engineer was helpful and professional.
21075,30868,5,Great support experience!
21076,81272,2,Issue recurred after resolution.
21077,14040,5,Engineer was helpful and professional.
21078,67745,4,"Issue resolved quickly, very satisfied."
21079,14204,5,Exceeded expectations.
21080,65083,4,"Fast resolution, no complaints."
21081,71585,4,Great support experience!
21082,40468,4,Engineer was helpful and professional.
21083,50635,2,Had to follow up multiple times.
21084,3580,5,"Issue resolved quickly, very satisfied."
21085,31444,4,"Fast resolution, no complaints."
21086,13352,5,Engineer was helpful and professional.
21087,67089,5,"Fast resolution, no complaints."
21088,27635,4,"Issue resolved quickly, very satisfied."
21089,36050,5,"Fast resolution, no complaints."
21090,50347,5,"Issue resolved quickly, very satisfied."
21091,39735,5,Exceeded expectations.
21092,26992,5,Great support experience!
21093,16234,2,Not fully satisfied with the fix.
21094,60631,5,"Issue resolved quickly, very satisfied."
21095,17944,5,"Fast resolution, no complaints."
21096,1805,4,Exceeded expectations.
21097,38490,4,Great support experience!
21098,35621,5,"Fast resolution, no complaints."
21099,78077,4,Great support experience!
21100,75678,3,Took too long to resolve.
21101,96108,5,Great support experience!
21102,76993,5,"Issue resolved quickly, very satisfied."
21103,58503,5,"Issue resolved quickly, very satisfied."
21104,18036,5,Engineer was helpful and professional.
21105,9860,4,"Issue resolved quickly, very satisfied."
21106,29296,5,"Fast resolution, no complaints."
21107,13527,2,Had to follow up multiple times.
21108,63341,4,Exceeded expectations.
21109,36477,2,Took too long to resolve.
21110,97703,5,Exceeded expectations.
21111,11231,5,"Fast resolution, no complaints."
21112,86354,3,Had to follow up multiple times.
21113,41813,4,Engineer was helpful and professional.
21114,42262,5,Engineer was helpful and professional.
21115,68974,4,Engineer was helpful and professional.
21116,17124,4,Engineer was helpful and professional.
21117,21180,5,Great support experience!
21118,85650,3,Response was slow.
21119,63742,5,"Fast resolution, no complaints."
21120,89999,4,Engineer was helpful and professional.
21121,82874,5,Exceeded expectations.
21122,34746,2,Response was slow.
21123,19067,4,Great support experience!
21124,26598,4,Exceeded expectations.
21125,47256,1,Not fully satisfied with the fix.
21126,17834,5,"Fast resolution, no complaints."
21127,47138,5,Exceeded expectations.
21128,53996,2,Took too long to resolve.
21129,79997,1,Issue recurred after resolution.
21130,45398,5,Exceeded expectations.
21131,42481,4,Engineer was helpful and professional.
21132,4395,5,Engineer was helpful and professional.
21133,45636,5,Exceeded expectations.
21134,25022,1,Took too long to resolve.
21135,74693,5,Exceeded expectations.
21136,25993,3,Response was slow.
21137,18876,3,Not fully satisfied with the fix.
21138,63216,4,"Fast resolution, no complaints."
21139,34956,4,Great support experience!
21140,79343,5,"Issue resolved quickly, very satisfied."
21141,28241,5,Engineer was helpful and professional.
21142,20147,3,Took too long to resolve.
21143,90115,4,Great support experience!
21144,7988,5,Engineer was helpful and professional.
21145,71721,4,Great support experience!
21146,8140,4,Engineer was helpful and professional.
21147,66321,3,Response was slow.
21148,71485,5,Great support experience!
21149,63640,5,"Fast resolution, no complaints."
21150,73595,5,Engineer was helpful and professional.
21151,98317,3,Took too long to resolve.
21152,59420,5,"Issue resolved quickly, very satisfied."
21153,7998,3,Had to follow up multiple times.
21154,94734,4,Exceeded expectations.
21155,26153,5,Great support experience!
21156,4741,5,Exceeded expectations.
21157,46558,4,"Fast resolution, no complaints."
21158,46405,4,"Fast resolution, no complaints."
21159,96727,4,Engineer was helpful and professional.
21160,49480,4,Great support experience!
21161,89141,5,Engineer was helpful and professional.
21162,20353,2,Had to follow up multiple times.
21163,75715,1,Response was slow.
21164,58483,4,Great support experience!
21165,82337,5,Great support experience!
21166,76619,3,Had to follow up multiple times.
21167,44986,4,Great support experience!
21168,40717,3,Not fully satisfied with the fix.
21169,9571,4,Engineer was helpful and professional.
21170,67904,4,Engineer was helpful and professional.
21171,76311,5,Engineer was helpful and professional.
21172,68017,5,Great support experience!
21173,57636,5,Engineer was helpful and professional.
21174,30931,4,Exceeded expectations.
21175,54732,5,Engineer was helpful and professional.
21176,33519,2,Had to follow up multiple times.
21177,5696,5,Engineer was helpful and professional.
21178,85238,5,"Fast resolution, no complaints."
21179,10561,4,Exceeded expectations.
21180,64534,4,Exceeded expectations.
21181,42468,5,"Fast resolution, no complaints."
21182,31221,5,Engineer was helpful and professional.
21183,77212,5,Engineer was helpful and professional.
21184,61864,5,"Issue resolved quickly, very satisfied."
21185,85519,4,"Fast resolution, no complaints."
21186,14077,2,Had to follow up multiple times.
21187,66141,2,Had to follow up multiple times.
21188,88866,4,"Issue resolved quickly, very satisfied."
21189,24309,4,"Issue resolved quickly, very satisfied."
21190,93359,2,Response was slow.
21191,20119,4,Exceeded expectations.
21192,49632,4,Great support experience!
21193,59514,3,Had to follow up multiple times.
21194,15695,3,Took too long to resolve.
21195,48931,4,"Issue resolved quickly, very satisfied."
21196,10420,3,Had to follow up multiple times.
21197,50729,4,"Issue resolved quickly, very satisfied."
21198,87012,5,Engineer was helpful and professional.
21199,10941,5,"Fast resolution, no complaints."
21200,98045,4,Engineer was helpful and professional.
21201,51345,4,"Fast resolution, no complaints."
21202,35031,3,Had to follow up multiple times.
21203,39155,4,"Issue resolved quickly, very satisfied."
21204,20232,4,"Issue resolved quickly, very satisfied."
21205,39926,4,Engineer was helpful and professional.
21206,5116,3,Response was slow.
21207,60398,5,Exceeded expectations.
21208,30299,4,Exceeded expectations.
21209,71415,5,Exceeded expectations.
21210,44749,5,Engineer was helpful and professional.
21211,3192,3,Response was slow.
21212,54521,4,Exceeded expectations.
21213,87364,4,Engineer was helpful and professional.
21214,65592,5,"Fast resolution, no complaints."
21215,98842,1,Not fully satisfied with the fix.
21216,55174,5,"Fast resolution, no complaints."
21217,3463,5,"Issue resolved quickly, very satisfied."
21218,43144,4,Engineer was helpful and professional.
21219,44908,4,Engineer was helpful and professional.
21220,66142,4,Engineer was helpful and professional.
21221,85602,3,Had to follow up multiple times.
21222,97390,4,"Issue resolved quickly, very satisfied."
21223,61735,4,Engineer was helpful and professional.
21224,42487,3,Not fully satisfied with the fix.
21225,11075,3,Response was slow.
21226,5867,5,Exceeded expectations.
21227,94635,5,Exceeded expectations.
21228,80122,2,Had to follow up multiple times.
21229,91750,1,Not fully satisfied with the fix.
21230,38168,5,Engineer was helpful and professional.
21231,53564,2,Response was slow.
21232,24393,4,Great support experience!
21233,28169,5,Great support experience!
21234,44858,4,Engineer was helpful and professional.
21235,37324,5,Engineer was helpful and professional.
21236,9349,4,Exceeded expectations.
21237,76409,5,Engineer was helpful and professional.
21238,68057,5,Engineer was helpful and professional.
21239,59620,1,Response was slow.
21240,21420,4,Exceeded expectations.
21241,57219,1,Issue recurred after resolution.
21242,34207,5,"Fast resolution, no complaints."
21243,26466,4,"Fast resolution, no complaints."
21244,80152,4,Engineer was helpful and professional.
21245,88903,3,Not fully satisfied with the fix.
21246,44807,4,Engineer was helpful and professional.
21247,27745,5,Engineer was helpful and professional.
21248,55203,4,Exceeded expectations.
21249,58653,5,Great support experience!
21250,51722,4,Exceeded expectations.
21251,72880,3,Had to follow up multiple times.
21252,51861,4,"Fast resolution, no complaints."
21253,74283,4,Exceeded expectations.
21254,23395,4,Engineer was helpful and professional.
21255,81826,2,Issue recurred after resolution.
21256,37998,2,Not fully satisfied with the fix.
21257,11424,2,Not fully satisfied with the fix.
21258,77812,3,Issue recurred after resolution.
21259,33982,3,Not fully satisfied with the fix.
21260,65206,5,Engineer was helpful and professional.
21261,69566,5,"Issue resolved quickly, very satisfied."
21262,96080,3,Took too long to resolve.
21263,5641,4,Engineer was helpful and professional.
21264,2698,4,"Issue resolved quickly, very satisfied."
21265,9931,4,Engineer was helpful and professional.
21266,66610,5,Exceeded expectations.
21267,24779,5,Great support experience!
21268,51528,4,Engineer was helpful and professional.
21269,50677,4,Great support experience!
21270,32714,2,Took too long to resolve.
21271,47518,2,Issue recurred after resolution.
21272,60515,4,"Issue resolved quickly, very satisfied."
21273,28136,5,Exceeded expectations.
21274,54841,4,"Fast resolution, no complaints."
21275,48234,2,Took too long to resolve.
21276,14964,4,Great support experience!
21277,53173,5,"Fast resolution, no complaints."
21278,49277,5,Engineer was helpful and professional.
21279,50105,5,"Fast resolution, no complaints."
21280,65142,5,Exceeded expectations.
21281,25095,5,Great support experience!
21282,67960,4,Exceeded expectations.
21283,48828,5,Great support experience!
21284,6084,5,Great support experience!
21285,37692,3,Not fully satisfied with the fix.
21286,72208,4,Exceeded expectations.
21287,62289,2,Not fully satisfied with the fix.
21288,17512,4,Great support experience!
21289,82889,4,"Issue resolved quickly, very satisfied."
21290,49956,5,Exceeded expectations.
21291,24847,5,Exceeded expectations.
21292,37981,4,"Issue resolved quickly, very satisfied."
21293,12148,4,"Issue resolved quickly, very satisfied."
21294,99692,5,Great support experience!
21295,42753,5,Great support experience!
21296,75074,5,"Issue resolved quickly, very satisfied."
21297,13056,5,"Issue resolved quickly, very satisfied."
21298,67754,5,Engineer was helpful and professional.
21299,856,3,Response was slow.
21300,60557,5,"Fast resolution, no complaints."
21301,81287,4,Great support experience!
21302,94525,4,"Fast resolution, no complaints."
21303,40318,4,Engineer was helpful and professional.
21304,85918,4,"Fast resolution, no complaints."
21305,18289,2,Response was slow.
21306,20174,4,Great support experience!
21307,3788,5,Exceeded expectations.
21308,65938,2,Not fully satisfied with the fix.
21309,10805,5,Engineer was helpful and professional.
21310,8363,5,Exceeded expectations.
21311,60158,5,Engineer was helpful and professional.
21312,21577,4,Engineer was helpful and professional.
21313,558,5,"Issue resolved quickly, very satisfied."
21314,3838,5,Exceeded expectations.
21315,21919,4,Exceeded expectations.
21316,53031,1,Had to follow up multiple times.
21317,40534,5,"Fast resolution, no complaints."
21318,96299,5,"Issue resolved quickly, very satisfied."
21319,53250,4,Exceeded expectations.
21320,84742,5,"Fast resolution, no complaints."
21321,76230,3,Had to follow up multiple times.
21322,70200,5,"Fast resolution, no complaints."
21323,13223,5,Exceeded expectations.
21324,67054,5,"Issue resolved quickly, very satisfied."
21325,42738,4,Great support experience!
21326,48436,1,Took too long to resolve.
21327,97753,4,Exceeded expectations.
21328,34135,5,Engineer was helpful and professional.
21329,38342,5,Engineer was helpful and professional.
21330,69195,4,Exceeded expectations.
21331,63805,5,Engineer was helpful and professional.
21332,44503,5,"Issue resolved quickly, very satisfied."
21333,48271,5,"Issue resolved quickly, very satisfied."
21334,19859,3,Took too long to resolve.
21335,4224,5,Engineer was helpful and professional.
21336,43621,3,Took too long to resolve.
21337,98437,4,Engineer was helpful and professional.
21338,83985,5,Great support experience!
21339,17805,5,Exceeded expectations.
21340,19775,3,Took too long to resolve.
21341,87608,5,"Issue resolved quickly, very satisfied."
21342,66264,4,"Issue resolved quickly, very satisfied."
21343,72387,4,Great support experience!
21344,80124,5,Great support experience!
21345,59001,2,Took too long to resolve.
21346,62542,4,Engineer was helpful and professional.
21347,42921,5,Engineer was helpful and professional.
21348,3439,5,Engineer was helpful and professional.
21349,77009,5,Great support experience!
21350,77849,2,Not fully satisfied with the fix.
21351,2910,5,Exceeded expectations.
21352,41896,1,Issue recurred after resolution.
21353,57347,5,Great support experience!
21354,96792,3,Took too long to resolve.
21355,59490,3,Had to follow up multiple times.
21356,58108,5,Exceeded expectations.
21357,10272,4,Engineer was helpful and professional.
21358,38884,5,Exceeded expectations.
21359,33566,2,Had to follow up multiple times.
21360,13275,4,"Issue resolved quickly, very satisfied."
21361,61796,4,Exceeded expectations.
21362,79819,4,Engineer was helpful and professional.
21363,85241,2,Not fully satisfied with the fix.
21364,7187,5,"Issue resolved quickly, very satisfied."
21365,81115,5,Engineer was helpful and professional.
21366,23334,5,Exceeded expectations.
21367,21871,1,Took too long to resolve.
21368,99194,5,Great support experience!
21369,57601,4,Engineer was helpful and professional.
21370,60600,1,Response was slow.
21371,59627,4,Great support experience!
21372,36013,4,Great support experience!
21373,13911,4,Exceeded expectations.
21374,59629,5,"Issue resolved quickly, very satisfied."
21375,26758,5,Engineer was helpful and professional.
21376,61189,4,"Fast resolution, no complaints."
21377,49347,3,Not fully satisfied with the fix.
21378,10159,4,Exceeded expectations.
21379,37788,5,"Issue resolved quickly, very satisfied."
21380,25033,2,Took too long to resolve.
21381,47396,5,"Fast resolution, no complaints."
21382,48413,5,Exceeded expectations.
21383,90239,5,"Issue resolved quickly, very satisfied."
21384,43201,5,Engineer was helpful and professional.
21385,63563,3,Took too long to resolve.
21386,29033,5,"Issue resolved quickly, very satisfied."
21387,74215,5,Engineer was helpful and professional.
21388,65639,3,Took too long to resolve.
21389,49053,4,Engineer was helpful and professional.
21390,59204,2,Had to follow up multiple times.
21391,49762,4,"Fast resolution, no complaints."
21392,99177,5,Great support experience!
21393,63898,5,Great support experience!
21394,86103,2,Took too long to resolve.
21395,48240,5,Great support experience!
21396,98044,1,Not fully satisfied with the fix.
21397,32408,4,"Issue resolved quickly, very satisfied."
21398,21332,3,Had to follow up multiple times.
21399,98672,4,Great support experience!
21400,56288,5,Exceeded expectations.
21401,33389,3,Had to follow up multiple times.
21402,78087,5,"Fast resolution, no complaints."
21403,48439,5,Exceeded expectations.
21404,38045,5,Exceeded expectations.
21405,76534,5,"Fast resolution, no complaints."
21406,41549,3,Response was slow.
21407,33722,4,"Fast resolution, no complaints."
21408,32764,4,"Issue resolved quickly, very satisfied."
21409,41870,5,Exceeded expectations.
21410,47996,5,Engineer was helpful and professional.
21411,33570,5,Engineer was helpful and professional.
21412,64604,4,"Issue resolved quickly, very satisfied."
21413,31860,4,Great support experience!
21414,70063,5,Great support experience!
21415,96400,5,Engineer was helpful and professional.
21416,12728,5,Engineer was helpful and professional.
21417,13433,4,"Issue resolved quickly, very satisfied."
21418,94789,4,"Issue resolved quickly, very satisfied."
21419,27573,4,Exceeded expectations.
21420,45375,4,"Fast resolution, no complaints."
21421,82359,5,Engineer was helpful and professional.
21422,50230,2,Response was slow.
21423,28371,4,Exceeded expectations.
21424,46960,5,"Fast resolution, no complaints."
21425,67360,2,Response was slow.
21426,44701,5,"Issue resolved quickly, very satisfied."
21427,48005,4,"Issue resolved quickly, very satisfied."
21428,61443,4,"Fast resolution, no complaints."
21429,44105,5,"Fast resolution, no complaints."
21430,32899,4,Great support experience!
21431,51077,4,"Fast resolution, no complaints."
21432,17862,4,Engineer was helpful and professional.
21433,95292,1,Issue recurred after resolution.
21434,24117,5,Exceeded expectations.
21435,34201,4,Exceeded expectations.
21436,32299,5,"Fast resolution, no complaints."
21437,72331,5,Great support experience!
21438,43683,4,"Issue resolved quickly, very satisfied."
21439,7646,5,Great support experience!
21440,50221,5,Great support experience!
21441,74425,5,Exceeded expectations.
21442,12331,2,Not fully satisfied with the fix.
21443,76864,4,Great support experience!
21444,2024,5,"Fast resolution, no complaints."
21445,59706,5,Exceeded expectations.
21446,36876,5,Exceeded expectations.
21447,94762,5,Exceeded expectations.
21448,57430,3,Issue recurred after resolution.
21449,90394,1,Issue recurred after resolution.
21450,82643,5,Exceeded expectations.
21451,52756,5,Great support experience!
21452,20348,4,Engineer was helpful and professional.
21453,4630,5,Engineer was helpful and professional.
21454,68691,5,Great support experience!
21455,61685,4,"Fast resolution, no complaints."
21456,40366,4,"Fast resolution, no complaints."
21457,79954,3,Response was slow.
21458,97617,1,Not fully satisfied with the fix.
21459,9335,3,Not fully satisfied with the fix.
21460,43472,5,Engineer was helpful and professional.
21461,90738,4,Great support experience!
21462,45144,4,Exceeded expectations.
21463,41654,5,"Fast resolution, no complaints."
21464,58951,5,"Fast resolution, no complaints."
21465,56368,5,Exceeded expectations.
21466,22478,4,"Issue resolved quickly, very satisfied."
21467,65291,5,Exceeded expectations.
21468,30358,5,"Fast resolution, no complaints."
21469,22840,5,Exceeded expectations.
21470,55121,5,Exceeded expectations.
21471,66127,4,Great support experience!
21472,63935,2,Not fully satisfied with the fix.
21473,43497,5,"Issue resolved quickly, very satisfied."
21474,47676,2,Issue recurred after resolution.
21475,92358,4,"Issue resolved quickly, very satisfied."
21476,94649,2,Response was slow.
21477,82293,5,Engineer was helpful and professional.
21478,58967,5,"Fast resolution, no complaints."
21479,48196,5,"Issue resolved quickly, very satisfied."
21480,23850,5,Engineer was helpful and professional.
21481,51322,2,Took too long to resolve.
21482,16535,4,Engineer was helpful and professional.
21483,32517,1,Response was slow.
21484,75065,4,"Issue resolved quickly, very satisfied."
21485,13327,1,Took too long to resolve.
21486,99013,4,Great support experience!
21487,68041,4,Engineer was helpful and professional.
21488,78679,5,Engineer was helpful and professional.
21489,86790,4,Great support experience!
21490,44074,4,Engineer was helpful and professional.
21491,48448,5,Exceeded expectations.
21492,13440,5,Exceeded expectations.
21493,86770,4,Great support experience!
21494,22641,4,Engineer was helpful and professional.
21495,20980,4,Exceeded expectations.
21496,4200,4,"Issue resolved quickly, very satisfied."
21497,7171,3,Issue recurred after resolution.
21498,92219,5,"Fast resolution, no complaints."
21499,94711,4,"Fast resolution, no complaints."
21500,58251,5,"Issue resolved quickly, very satisfied."
21501,74046,5,"Fast resolution, no complaints."
21502,72617,5,Exceeded expectations.
21503,24757,2,Took too long to resolve.
21504,91647,4,Engineer was helpful and professional.
21505,77128,3,Not fully satisfied with the fix.
21506,14467,5,Great support experience!
21507,88472,4,"Issue resolved quickly, very satisfied."
21508,27025,5,Great support experience!
21509,78639,4,Exceeded expectations.
21510,54984,5,Great support experience!
21511,29953,4,Exceeded expectations.
21512,31931,5,Great support experience!
21513,47092,2,Response was slow.
21514,20007,4,Engineer was helpful and professional.
21515,70980,5,Exceeded expectations.
21516,78477,5,Great support experience!
21517,22170,4,"Issue resolved quickly, very satisfied."
21518,53070,1,Response was slow.
21519,67531,2,Response was slow.
21520,65704,2,Took too long to resolve.
21521,23819,5,"Issue resolved quickly, very satisfied."
21522,39488,5,"Fast resolution, no complaints."
21523,26694,5,Engineer was helpful and professional.
21524,31343,4,"Fast resolution, no complaints."
21525,96877,4,Great support experience!
21526,78386,4,Engineer was helpful and professional.
21527,77581,5,Engineer was helpful and professional.
21528,93727,3,Not fully satisfied with the fix.
21529,13807,4,Exceeded expectations.
21530,15469,5,"Issue resolved quickly, very satisfied."
21531,4412,5,Engineer was helpful and professional.
21532,9122,4,Engineer was helpful and professional.
21533,58634,4,Exceeded expectations.
21534,67827,1,Had to follow up multiple times.
21535,12457,5,Exceeded expectations.
21536,92651,4,"Issue resolved quickly, very satisfied."
21537,51413,5,Exceeded expectations.
21538,45222,3,Response was slow.
21539,79244,5,"Issue resolved quickly, very satisfied."
21540,13755,5,Great support experience!
21541,39407,4,Exceeded expectations.
21542,29673,5,"Fast resolution, no complaints."
21543,92661,3,Response was slow.
21544,59414,2,Had to follow up multiple times.
21545,4444,5,"Fast resolution, no complaints."
21546,11481,4,"Fast resolution, no complaints."
21547,40095,5,Engineer was helpful and professional.
21548,94310,5,"Fast resolution, no complaints."
21549,16993,5,"Fast resolution, no complaints."
21550,49860,5,Engineer was helpful and professional.
21551,60694,4,Exceeded expectations.
21552,99664,3,Response was slow.
21553,11802,4,"Issue resolved quickly, very satisfied."
21554,33318,5,Engineer was helpful and professional.
21555,78377,4,"Issue resolved quickly, very satisfied."
21556,59774,5,Great support experience!
21557,55302,5,Great support experience!
21558,6961,4,Exceeded expectations.
21559,58414,5,Engineer was helpful and professional.
21560,52551,3,Not fully satisfied with the fix.
21561,23814,5,Engineer was helpful and professional.
21562,85656,4,Engineer was helpful and professional.
21563,11906,5,"Fast resolution, no complaints."
21564,83182,5,Engineer was helpful and professional.
21565,19915,5,"Fast resolution, no complaints."
21566,20496,5,Engineer was helpful and professional.
21567,90567,5,Great support experience!
21568,64293,5,"Issue resolved quickly, very satisfied."
21569,47453,5,"Issue resolved quickly, very satisfied."
21570,96711,5,Engineer was helpful and professional.
21571,10501,5,"Issue resolved quickly, very satisfied."
21572,5152,5,"Issue resolved quickly, very satisfied."
21573,87657,4,"Fast resolution, no complaints."
21574,13895,5,Great support experience!
21575,62973,5,"Fast resolution, no complaints."
21576,38047,5,"Issue resolved quickly, very satisfied."
21577,71111,4,"Issue resolved quickly, very satisfied."
21578,84648,4,"Issue resolved quickly, very satisfied."
21579,27552,5,Engineer was helpful and professional.
21580,98640,4,Exceeded expectations.
21581,98565,4,Exceeded expectations.
21582,40088,4,Great support experience!
21583,12124,5,Great support experience!
21584,83452,2,Response was slow.
21585,39676,5,Exceeded expectations.
21586,72580,4,"Fast resolution, no complaints."
21587,3193,5,Exceeded expectations.
21588,69281,4,Engineer was helpful and professional.
21589,42007,4,Engineer was helpful and professional.
21590,17363,4,"Issue resolved quickly, very satisfied."
21591,10688,4,"Fast resolution, no complaints."
21592,41260,4,"Fast resolution, no complaints."
21593,84954,4,Engineer was helpful and professional.
21594,42788,2,Issue recurred after resolution.
21595,25246,5,Engineer was helpful and professional.
21596,81759,3,Issue recurred after resolution.
21597,93387,2,Not fully satisfied with the fix.
21598,93765,5,"Fast resolution, no complaints."
21599,63840,4,Engineer was helpful and professional.
21600,64752,4,Exceeded expectations.
21601,65409,4,Engineer was helpful and professional.
21602,57569,4,Engineer was helpful and professional.
21603,98409,3,Issue recurred after resolution.
21604,58761,4,Exceeded expectations.
21605,39961,2,Took too long to resolve.
21606,37682,5,"Fast resolution, no complaints."
21607,46730,4,Engineer was helpful and professional.
21608,33909,4,Engineer was helpful and professional.
21609,22960,5,"Issue resolved quickly, very satisfied."
21610,41275,2,Not fully satisfied with the fix.
21611,11025,4,"Issue resolved quickly, very satisfied."
21612,80587,5,"Fast resolution, no complaints."
21613,56770,1,Took too long to resolve.
21614,91941,5,"Issue resolved quickly, very satisfied."
21615,65856,4,"Issue resolved quickly, very satisfied."
21616,28184,3,Issue recurred after resolution.
21617,16179,3,Not fully satisfied with the fix.
21618,45017,5,"Issue resolved quickly, very satisfied."
21619,80940,5,"Issue resolved quickly, very satisfied."
21620,94667,5,"Issue resolved quickly, very satisfied."
21621,87325,5,Engineer was helpful and professional.
21622,77353,5,Engineer was helpful and professional.
21623,63645,4,Great support experience!
21624,58470,4,Great support experience!
21625,58771,3,Issue recurred after resolution.
21626,89452,5,Exceeded expectations.
21627,7124,4,Exceeded expectations.
21628,84133,1,Issue recurred after resolution.
21629,46692,4,Engineer was helpful and professional.
21630,18374,5,Exceeded expectations.
21631,18502,4,"Issue resolved quickly, very satisfied."
21632,82679,4,"Issue resolved quickly, very satisfied."
21633,20338,5,Engineer was helpful and professional.
21634,5125,3,Response was slow.
21635,87259,4,Great support experience!
21636,74343,5,Exceeded expectations.
21637,63818,3,Response was slow.
21638,72840,5,Great support experience!
21639,6011,1,Took too long to resolve.
21640,18814,3,Not fully satisfied with the fix.
21641,65712,4,Great support experience!
21642,42978,5,"Fast resolution, no complaints."
21643,78962,3,Had to follow up multiple times.
21644,84290,4,Engineer was helpful and professional.
21645,3283,4,Great support experience!
21646,1476,3,Issue recurred after resolution.
21647,18111,4,Great support experience!
21648,15649,1,Had to follow up multiple times.
21649,35599,1,Issue recurred after resolution.
21650,97701,1,Had to follow up multiple times.
21651,32350,5,Engineer was helpful and professional.
21652,74928,3,Response was slow.
21653,58415,5,Exceeded expectations.
21654,13398,5,Engineer was helpful and professional.
21655,99897,4,"Issue resolved quickly, very satisfied."
21656,49083,2,Took too long to resolve.
21657,34305,1,Response was slow.
21658,3354,5,"Issue resolved quickly, very satisfied."
21659,40835,4,Exceeded expectations.
21660,33060,5,Exceeded expectations.
21661,48697,2,Not fully satisfied with the fix.
21662,77425,5,"Fast resolution, no complaints."
21663,78874,4,"Fast resolution, no complaints."
21664,30252,5,"Fast resolution, no complaints."
21665,96372,4,Great support experience!
21666,70883,4,"Issue resolved quickly, very satisfied."
21667,98962,5,Great support experience!
21668,39481,4,Exceeded expectations.
21669,43209,4,"Fast resolution, no complaints."
21670,26931,4,Great support experience!
21671,84747,3,Took too long to resolve.
21672,65843,1,Response was slow.
21673,12753,5,"Fast resolution, no complaints."
21674,89199,5,Exceeded expectations.
21675,65181,4,"Fast resolution, no complaints."
21676,45626,2,Had to follow up multiple times.
21677,44429,3,Not fully satisfied with the fix.
21678,53512,2,Issue recurred after resolution.
21679,11182,4,"Fast resolution, no complaints."
21680,41702,5,Exceeded expectations.
21681,4486,2,Took too long to resolve.
21682,56970,4,Engineer was helpful and professional.
21683,66821,5,Great support experience!
21684,77166,5,Engineer was helpful and professional.
21685,35598,4,"Issue resolved quickly, very satisfied."
21686,89715,5,Exceeded expectations.
21687,1860,5,Great support experience!
21688,22719,3,Took too long to resolve.
21689,91725,4,Great support experience!
21690,77337,2,Issue recurred after resolution.
21691,68659,5,Exceeded expectations.
21692,30187,3,Issue recurred after resolution.
21693,58514,5,"Fast resolution, no complaints."
21694,23552,5,Exceeded expectations.
21695,10268,5,Great support experience!
21696,31748,5,"Issue resolved quickly, very satisfied."
21697,98430,3,Response was slow.
21698,19797,5,Great support experience!
21699,88887,5,"Issue resolved quickly, very satisfied."
21700,35064,5,"Issue resolved quickly, very satisfied."
21701,71868,4,"Issue resolved quickly, very satisfied."
21702,48143,5,Great support experience!
21703,7961,4,"Fast resolution, no complaints."
21704,45330,3,Had to follow up multiple times.
21705,15240,3,Not fully satisfied with the fix.
21706,75577,5,Engineer was helpful and professional.
21707,14083,4,Great support experience!
21708,45399,3,Took too long to resolve.
21709,16530,4,"Issue resolved quickly, very satisfied."
21710,76250,4,Exceeded expectations.
21711,39640,5,Engineer was helpful and professional.
21712,21257,5,Exceeded expectations.
21713,41060,2,Response was slow.
21714,54114,1,Response was slow.
21715,78083,3,Took too long to resolve.
21716,92167,5,Great support experience!
21717,51178,5,Engineer was helpful and professional.
21718,37023,4,"Issue resolved quickly, very satisfied."
21719,74968,4,"Issue resolved quickly, very satisfied."
21720,23900,3,Response was slow.
21721,28997,2,Had to follow up multiple times.
21722,20968,5,Engineer was helpful and professional.
21723,19333,4,"Issue resolved quickly, very satisfied."
21724,72459,5,Exceeded expectations.
21725,79490,4,Engineer was helpful and professional.
21726,46314,5,"Fast resolution, no complaints."
21727,95016,5,Exceeded expectations.
